ticker,company,price,marketCap,country,sector,industry,listing,need,need_score,viability,r1_score,flag,status,reason
NTWOU,Newbury Street II Acquisition Corp Unit,11.99,0.0,United States,,,exchange,unknown,0,2,2,,reject,blank-check SPAC - no operating business
NWCI,"NewCardio, Inc.",0.0001,3314.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NCEL,NewcelX Ltd. Ordinary Shares,3.48,20100925.0,Switzerland,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,5,25,binary-science-risk,,
NWCL,newcleo Ltd.,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NCAUF,Newcore Gold Ltd.,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NEGG,Newegg Commerce Inc. Common Shares,17.59,368922511.0,China,Consumer Discretionary,Other Specialty Stores,exchange,retail,4,15,19,,,
NWL,Newell Brands Inc. Common Stock,5.93,2525587000.0,United States,Industrials,Plastic Products,exchange,infrastructure,10,20,30,,,
NEWDF,Newfoundland Discovery Corp.,0.1212,1687424.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $1.7M < $10M - fails survivability prior (shell/nano-cap)
NIVF,NewGenIvf Group Limited Class A Ordinary Shares,0.5492,3518063.0,Singapore,Health Care,Misc Health and Biotechnology Services,exchange,health,18,2,20,,reject,market cap $3.5M < $10M - fails survivability prior (shell/nano-cap)
NHICW,NewHold Investment Corp III,1.55,,,,,otc,finance,4,0,4,,reject,OTC with no market cap data - dark/non-reporting
NHIC,NewHold Investment Corp III Class A Ordinary Shares,10.63,0.0,United States,,,exchange,finance,4,2,6,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NHIV,NewHold Investment Corp IV Class A Ordinary Shares,10.1,0.0,United States,Finance,Blank Checks,exchange,REJECT,0,2,2,spac,reject,blank-check SPAC - no operating business
NEWH,"NewHydrogen, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NJR,NewJersey Resources Corporation Common Stock,53.81,5459990174.0,United States,Utilities,Oil/Gas Transmission,exchange,energy,12,20,32,,,
NLCP,"NewLake Capital Partners, Inc.",,,,,,sec_only,finance,4,3,7,,check_price,no market data yet - verify trading exists
NWLXF,Newlox Gold Ventures Corp.,0.0248,5464152.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $5.5M < $10M - fails survivability prior (shell/nano-cap)
NMRK,Newmark Group Inc. Class A Common Stock,16.0,2899658032.0,United States,Finance,Real Estate,exchange,shelter,8,20,28,rent-extraction-risk,,
NEU,NewMarket Corp Common Stock,930.72,8559278992.0,United States,Industrials,Major Chemicals,exchange,infrastructure,12,20,32,commodity,,
DKDRF,NewMed Energy - Limited Partnership,5.55,6514671616.0,,,,otc,energy,20,20,40,,,
NEM,Newmont Corporation,135.14,142395973503.0,United States,Basic Materials,Precious Metals,exchange,materials,3,20,23,no-durable-need,,
RDYFF,Newpath Resources Inc.,0.1092,2337558.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $2.3M < $10M - fails survivability prior (shell/nano-cap)
NWXPF,Newport Exploration Ltd.,0.05,5278993.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $5.3M < $10M - fails survivability prior (shell/nano-cap)
NWPG,"Newport Gold, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NRWRF,NewRiver REIT plc,1.02,439290208.0,,,,otc,finance,4,15,19,,,
NWPHF,Newron Pharmaceuticals S.p.A.,20.0,416115904.0,,,,otc,health,20,15,35,,,
NSPT,Newron Sport,0.0001,1118903.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $1.1M < $10M - fails survivability prior (shell/nano-cap)
NWSA,News Corporation Class A Common Stock,30.92,16729347567.0,United States,Consumer Discretionary,Newspapers/Magazines,exchange,media,3,20,23,,,
NMAX,Newsmax Inc. Class B Common Stock,10.91,1409142637.0,United States,Industrials,Broadcasting,exchange,media,2,18,20,,,
NSGP,"NewStream Energy Technologies Group, Inc.",0.0003,109916.0,,,,otc,energy,20,0,20,,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
NEWTI,NewtekOne Inc. 8.00% Fixed Rate Senior Notes due 2028,25.68,675945159.0,United States,Finance,Major Banks,exchange,finance,5,18,23,,,
NEWTG,NewtekOne Inc. 8.50% Fixed Rate Senior Notes due 2029,25.69,676208378.0,United States,Finance,Major Banks,exchange,finance,5,18,23,,,
NEWTH,NewtekOne Inc. 8.625% Fixed Rate Senior Notes due 2029,25.31,0.0,United States,Finance,Major Banks,exchange,finance,5,2,7,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NEWT,NewtekOne Inc. Common Stock,12.45,359614901.0,United States,Finance,Major Banks,exchange,finance,5,15,20,,,
NEWTP,NewtekOne Inc. Depositary Shares Non-Cumulative Perpetual Preferred Stock Series B,24.85,717785565.0,United States,Finance,Major Banks,exchange,finance,5,18,23,,,
NWTG,Newton Golf Company Inc. Common Stock,1.3201,7157947.0,United States,Consumer Discretionary,Recreational Games/Products/Toys,exchange,discretionary,3,2,5,,reject,market cap $7.2M < $10M - fails survivability prior (shell/nano-cap)
NEWUF,Newtopia Inc.,0.0005,86632.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
NEXA,Nexa Resources S.A. Common Shares,15.82,2095184980.0,Luxembourg,Basic Materials,Metal Mining,exchange,materials,8,20,28,commodity,,
NXL,Nexalin Technology Inc. Common Stock,0.3187,7929889.0,United States,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,exchange,health,25,2,27,,reject,market cap $7.9M < $10M - fails survivability prior (shell/nano-cap)
NXPRF,Nexans S.A.,175.0,7646357504.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NXTS,Nexentis Technologies Inc. Common Stock,1.85,2688666.0,Israel,Industrials,Agricultural Chemicals,exchange,food,18,2,20,toxicity-risk,reject,market cap $2.7M < $10M - fails survivability prior (shell/nano-cap)
EMBYF,Nexera Energy Inc.,,,,,,sec_only,energy,20,3,23,,check_price,no market data yet - verify trading exists
NEXR,Nexera Technologies Ltd Ordinary Shares,2.7,1505153.0,Israel,Consumer Discretionary,Other Specialty Stores,exchange,retail,4,2,6,,reject,market cap $1.5M < $10M - fails survivability prior (shell/nano-cap)
NXGL,NexGel Inc Common Stock,0.356,3470168.0,United States,Health Care,Medical/Dental Instruments,exchange,health,26,2,28,,reject,market cap $3.5M < $10M - fails survivability prior (shell/nano-cap)
NXE,Nexgen Energy Ltd. Common Shares,11.21,7516373392.0,Canada,Basic Materials,Other Metals and Minerals,exchange,materials,8,20,28,commodity,,
NXGM,NexGen Mining Incorporated,0.0002,6583.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NEGXF,NexgenRx Inc.,0.325,24366164.0,,,,otc,unknown,8,5,13,enrich-if-viable,,
NEXXY,Nexi S.p.A.,4.83,5673901056.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NXEN,"Nexien BioPharma, Inc.",0.0001,7077.0,,,,otc,health,20,0,20,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NEXI,"NexImmune, Inc.",0.0001,139.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NNXXY,Nexity SA,1.82,506554048.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NXTYQ,Nexity Financial Corporation,0.0001,1164959.0,,,,otc,finance,4,0,4,,reject,market cap $1.2M < $10M - fails survivability prior (shell/nano-cap)
NEXM,NexMetals Mining Corp. Common Shares,2.65,94467635.0,Canada,Basic Materials,Metal Mining,exchange,materials,8,12,20,commodity,,
NEXOY,"NEXON Co., Ltd.",19.58,15250421760.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NXOPF,NexOptic Technology Corp.,3e-05,5856.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NXDT,NexPoint Diversified Real Estate Trust Common Stock,5.61,297924811.0,United States,Real Estate,Real Estate Investment Trusts,exchange,shelter,8,15,23,rent-extraction-risk,,
NREF,NexPoint Real Estate Finance Inc. Common Stock,17.35,327013303.0,United States,Real Estate,Real Estate Investment Trusts,exchange,shelter,8,15,23,rent-extraction-risk,,
NRSAX,NEXPOINT REAL ESTATE STRATEGIES FUND,,,,,,sec_only,finance,4,3,7,,check_price,no market data yet - verify trading exists
NXRT,NexPoint Residential Trust Inc. Common Stock,24.44,624437430.0,United States,Real Estate,Real Estate Investment Trusts,exchange,shelter,8,18,26,rent-extraction-risk,,
NXNT,"Nexscient, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NXST,Nexstar Media Group Inc. Common Stock,189.39,5834784126.0,United States,Industrials,Broadcasting,exchange,media,2,20,22,,,
NXGPF,NEXT plc,205.01,23402311680.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NXFNF,Next 15 Group plc,4.22,431824320.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
NXTBF,NEXT Biometrics Group ASA,1.42029,88038152.0,,,,otc,unknown,8,12,20,enrich-if-viable,,
CHMX,NEXT-ChemX Corporation,0.0014,39965.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NEXD,Next Dynamics Inc.,0.1592,29913680.0,,,,otc,unknown,8,9,17,enrich-if-viable,,
EGOXF,Next.e.GO N.V.,0.0001,9438.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NGMC,Next Generation Management Corp.,1.0,200000.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $0.2M < $10M - fails survivability prior (shell/nano-cap)
NXMH,"Next Meats Holdings, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NXTT,Next Technology Holding Inc. Ordinary Shares,6.7,9868845.0,China,Technology,EDP Services,exchange,software,10,2,12,enrich,reject,market cap $9.9M < $10M - fails survivability prior (shell/nano-cap)
NXTN,"Next10, Inc.",0.62,123229096.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
NXAGF,"NEXTAGE Co., Ltd.",23.11,1811640064.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NXB,NextBoat Inc. Common Stcok,2.08,52297222.0,,Industrials,Marine Transportation,exchange,transport,16,12,28,commodity,,
NXTC,NextCure Inc. Common Stock,5.91,27052192.0,United States,Health Care,Biotechnology: Pharmaceutical Preparations,exchange,health,20,9,29,binary-science-risk,,
NXDCF,NEXTDC Limited,10.0,7604163072.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NEXT,NextDecade Corporation Common Stock,7.47,1988405185.0,United States,Utilities,Oil & Gas Production,exchange,energy,8,18,26,commodity,,
NXDR,Nextdoor Holdings Inc. Class A Common Stock,2.39,924567681.0,United States,Technology,Computer Software: Programming Data Processing,exchange,software,10,18,28,enrich,,
NEXCF,Nextech3D.AI Corp.,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NTXVF,Nexteer Automotive Group Limited,0.779,2261809152.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
MAJI,Nextel Medical Corp.,,,,,,sec_only,health,20,3,23,,check_price,no market data yet - verify trading exists
QUPLF,Nexteq plc,0.6679,,,,,otc,unknown,8,0,8,enrich-if-viable,reject,OTC with no market cap data - dark/non-reporting
NEE,NextEra Energy Inc. Common Stock,84.22,175681084762.0,United States,Utilities,Electric Utilities: Central,exchange,energy,22,20,42,utility-slow-growth,,
NGRBF,Nextgen Food Robotics Corp.,0.0001,5055.0,,,,otc,food,22,0,22,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NXMR,"NextMart, Inc.",0.0001,22081.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NN,NextNav Inc. Common Stock,15.67,2645251290.0,United States,Industrials,Industrial Machinery/Components,exchange,infrastructure,21,20,41,,,
NXXT,NextNRG Inc. Common Stock,0.2276,38267173.0,United States,Consumer Discretionary,Retail-Auto Dealers and Gas Stations,exchange,transport,8,9,17,,,
NXPL,NextPlat Corp Common Stock,9.09,24663188.0,United States,Telecommunications,Telecommunications Equipment,exchange,infrastructure,20,5,25,,,
NXTP,"NextPlay Technologies, Inc.",0.0002,1194.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NXT,Nextpower Inc. Common Stock,84.81,12868180591.0,United States,Technology,Semiconductors,exchange,infrastructure,22,20,42,,,
NXTFF,Nextraction Energy Corp.,0.0001,4246.0,,,,otc,energy,20,0,20,,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NTRP,NextTrip Inc. Common Stock,1.22,18405043.0,United States,Consumer Discretionary,Transportation Services,exchange,transport,18,5,23,,,
NXSNF,"NextVision Stabilized Systems, Ltd.",76.0,7033409024.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NXSGF,Nexus Gold Corp.,0.1,2400512.0,,,,otc,unknown,8,2,10,enrich-if-viable,reject,market cap $2.4M < $10M - fails survivability prior (shell/nano-cap)
EFRTF,Nexus Industrial REIT,5.69,694231232.0,,,,otc,infrastructure,15,18,33,,,
NEXN,Nexxen International Ltd. Ordinary Shares,10.17,566680322.0,Israel,Technology,Computer Software: Programming Data Processing,exchange,software,10,18,28,enrich,,
NFYEF,NFI Group Inc.,16.05,1911679744.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NFSE,nFinanSe Inc.,0.0003,9563.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NFTN,NFiniTi Inc.,6.0,190902944.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
MI,NFT Limited Class A Ordinary Share,2.8,647161.0,,Finance,Finance: Consumer Services,exchange,finance,4,2,6,,reject,market cap $0.6M < $10M - fails survivability prior (shell/nano-cap)
NGELF,NGE Capital Limited,0.6288,21147306.0,,,,otc,finance,4,5,9,,,
NGXXF,NGEx Minerals Ltd.,,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NGKIF,NGK Corporation,32.5,9148206080.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NGL,NGL Energy Partners LP,,,,,,sec_only,energy,20,3,23,,check_price,no market data yet - verify trading exists
NGXLF,NGX Limited,0.05,4530592.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $4.5M < $10M - fails survivability prior (shell/nano-cap)
NHFOF,NH Foods Ltd./ADR,,,,,,sec_only,food,22,3,25,,check_price,no market data yet - verify trading exists
NHKGF,"NHK Spring Co., Ltd.",24.51,4965608960.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NODK,NI Holdings Inc. Common Stock,15.34,313008451.0,United States,Finance,Property-Casualty Insurers,exchange,finance,6,15,21,,,
NMKBP,Niagara Mohawk Power Corp,57.9,,,,,otc,energy,20,0,20,,reject,OTC with no market cap data - dark/non-reporting
NMPWP,Niagara Mohawk Power Corporation PFD 3.40%,56.0,,,,,otc,energy,20,0,20,,reject,OTC with no market cap data - dark/non-reporting
NAGE,Niagen Bioscience Inc. Common Stock,3.27,258742027.0,United States,Health Care, Medicinal Chemicals and Botanical Products ,exchange,health,20,15,35,,,
NDRBF,NIBE Industrier AB (publ),4.32,9410259968.0,,,,otc,infrastructure,15,20,35,,,
NCSYF,NICE Ltd.,99.3,5818700800.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NICE,NICE Ltd American Depositary Shares,100.43,5965901539.0,Israel,Technology,Computer Software: Prepackaged Software,exchange,software,12,20,32,enrich,,
NICFF,Nichias Corporation,22.125,4158386944.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NCHNF,Nichicon Corporation,7.37,494959168.0,,,,otc,unknown,8,15,23,enrich-if-viable,,
NCHEY,Nichirei Corporation,12.1,3032468736.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
CONXF,Nickel 28 Capital Corp.,0.82,70566920.0,,,,otc,finance,4,12,16,,,
NCKAF,Nickel Asia Corporation,0.07875,1097076096.0,,,,otc,unknown,8,12,20,enrich-if-viable,,
NICMF,Nickel Industries Limited,0.62395,2709150976.0,,,,otc,infrastructure,15,20,35,,,
NICOF,NICO Resources Limited,0.05,6839715.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $6.8M < $10M - fails survivability prior (shell/nano-cap)
NICM,Nicola Mining Inc. American Depositary Shares,6.6,126239137.0,Canada,Basic Materials,Metal Mining,exchange,materials,8,15,23,commodity,,
NIC,Nicolet Bankshares Inc. Common Stock,171.12,3586249625.0,United States,Finance,Major Banks,exchange,finance,5,20,25,,,
NIFCY,Nifco Inc.,13.23,2464105728.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NGTF,"NightFood Holdings, Inc.",,,,,,sec_only,unknown,8,3,11,enrich-if-viable,check_price,no market data yet - verify trading exists
NHLTY,Nightingale Health Plc,,,,,,sec_only,health,20,3,23,,check_price,no market data yet - verify trading exists
NHNKF,Nihon Kohden Corporation,9.82,1570928896.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NHMAF,Nihon M&A Center Holdings Inc.,4.2552,1349142272.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NHPCF,"Nihon Parkerizing Co., Ltd.",9.6,1011363328.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NIKA,"NIKA PHARMACEUTICALS, INC",,,,,,sec_only,health,20,3,23,,check_price,no market data yet - verify trading exists
NKE,Nike Inc. Common Stock,39.48,58568528794.0,United States,Consumer Discretionary,Shoe Manufacturing,exchange,clothing,7,20,27,,,
NIKI,Niki BioSolutions Inc. Common Stock,7.905,23503810.0,Hong Kong,Industrials,Industrial Machinery/Components,exchange,infrastructure,21,5,26,,,
NIPKF,"NIKKON Holdings Co.,Ltd.",9.405,1166525312.0,,,,otc,unknown,8,18,26,enrich-if-viable,,
NKRSF,Niko Resources Ltd.,1e-05,940.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.0M < $10M - fails survivability prior (shell/nano-cap)
NINOY,Nikon Corporation,12.65,4167121920.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NILA,Nilam Resources Inc.,0.0001,103202.0,,,,otc,unknown,8,0,8,enrich-if-viable,reject,market cap $0.1M < $10M - fails survivability prior (shell/nano-cap)
NDGPY,Nine Dragons Paper (Holdings) Limited,18.5,4340304384.0,,,,otc,unknown,8,20,28,enrich-if-viable,,
NINE,Nine Energy Service Inc. Common Stock,10.56,147311894.0,,Energy,Oilfield Services/Equipment,exchange,energy,10,15,25,commodity,,
NNMTF,Nine Entertainment Co. Holdings Limited,0.66959,1061810496.0,,,,otc,discretionary,4,18,22,,,
